advertiser_id,vvs_base,vvs_post,convs_base,convs_post,spend_base,spend_post,ov_base,ov_post,conv_rate_base,conv_rate_post,delta_conv_rate_rel,roas_base,roas_post,delta_roas_rel,aov_base,aov_post,delta_aov_rel,pp_share_base,pp_share_post,delta_pp_share,is_pp_new_adopter,is_pp_continuing,is_non_adopter
34294,1870280,156771,22112,4097,17295.28406,1438.198106,3232357.62,677701.4,0.011822828667365315,0.026133659924348254,1.2104405518863084,186.892427368,471.215611516,1.521319982,146.181151411,165.414059068,0.131568998,0.0,0.0,0.0,false,false,true
38561,5244184,3698075,1475,817,30436.288278,21092.01417,570869.22,275510.82,2.8126396785467484E-4,2.2092575191146746E-4,-0.21452522483926306,18.756203608,13.062328604,-0.303572894,387.029979661,337.2225459,-0.12869141,0.0,0.0,0.0,false,false,true
41252,342362,76312,30,5,3328.367095,700.799591,0,0,8.762654733878175E-5,6.552049481077681E-5,-0.2522757451864276,0,0,,0,0,,0.0,0.0,0.0,false,false,true
39856,484591,83521,32,4,4612.026542,746.732412,0,0,6.603506874869736E-5,4.7892146885214497E-5,-0.2747467702733445,0,0,,0,0,,0.0,0.0,0.0,false,false,true
45890,276283,85343,27,7,2512.932494,773.574712,0,0,9.772588251901131E-5,8.202195845001934E-5,-0.16069360198345595,0,0,,0,0,,0.0,0.0,0.0,false,false,true
36962,258272,75660,142,329,1431.795474,317.546684,10822.7,25666.28,5.498079544046586E-4,0.004348400740153318,6.908944760287871,7.55883099,80.826792699,9.693028169,76.216197183,78.013009119,0.023575198,0.0,0.0,0.0,false,false,true
38800,153315,319862,22,8,1430.748166,2934.247063,0,0,1.4349541793040471E-4,2.5010785901419988E-5,-0.8257032436147179,0,0,,0,0,,0.0,0.0,0.0,false,false,true
43406,90363,22349,21,18,836.301854,200.525269,0,0,2.3239600278875203E-4,8.054051635419929E-4,2.4656584187211954,0,0,,0,0,,0.0,0.0,0.0,false,false,true
37238,870054,269698,5568,3914,5409.004218,2449.160371,17119.59,5544.57,0.006399602783275521,0.014512528828541553,1.2677233759676532,3.165016944,2.263865636,-0.284722428,3.074639009,1.416599387,-0.539263184,0.0,0.0,0.0,false,false,true
37017,77813,12272,0,0,714.734469,115.857645,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
40049,33102,7779,0,0,277.4559,47.581541,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
45204,127012,23268,1,1,1189.191243,208.587357,0,0,7.873271816836204E-6,4.2977479800584495E-5,4.458655664431838,0,0,,0,0,,0.0,0.0,0.0,false,false,true
36908,337655,51090,23,4,3272.222801,466.576291,5000,1000,6.811686484725533E-5,7.829320806420043E-5,0.14939535517033042,1.528013312,2.143272214,0.402652842,217.391304348,250,0.15,0.0,0.0,0.0,false,false,true
39778,57079,38112,0,0,427.948637,350.46744,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
45708,422241,177177,4,2,2706.753005,1081.226041,0,0,9.473262899623675E-6,1.128814688136722E-5,0.191579606833844,0,0,,0,0,,0.0,0.0,0.0,false,false,true
39841,92825,12066,0,0,860.281721,109.35569,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
9090,284622,334580,0,0,2351.475355,2646.624499,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
46324,30790,5266,0,0,276.622272,47.104815,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
42419,479595,40967,16,1,4609.119589,354.119986,0,0,3.336148208384158E-5,2.440989088778773E-5,-0.2683211487294652,0,0,,0,0,,0.0,0.0,0.0,false,false,true
41545,14437275,1874135,289,70,140023.08748,16966.420008,20905.15,6012.19,2.001762798034948E-5,3.735056439370696E-5,0.8658836316856595,0.149297879,0.354358197,1.373497865,72.33615917,85.888428571,0.187351244,0.0,0.0,0.0,false,false,true
41139,99873,9102,5,0,913.632794,79.546148,0,0,5.0063580747549387E-5,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
46461,27776,4225,0,0,273.568133,37.622691,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
37501,1029234,1494761,0,0,7976.828014,9154.849694,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
38856,191387,5383,1275,11,1804.064868,47.543223,86303.35,361.62,0.006661894486041372,0.0020434701839123167,-0.693259899538489,47.838274294,7.606131372,-0.841003224,67.688901961,32.874545455,-0.514328871,0.0,0.0,0.0,false,false,true
40338,51058,58227,1,1,475.231257,491.057161,0,0,1.958556935250108E-5,1.717416318889862E-5,-0.1231215759012142,0,0,,0,0,,0.0,0.0,0.0,false,false,true
37140,25278,17609,0,2,244.039577,165.234478,0,0,0.0,1.135782838321313E-4,,0,0,,,0,,0.0,0.0,0.0,false,false,true
41041,1442627,235962,190,58,14064.397562,2141.295547,0,0,1.3170417578487023E-4,2.458022901992694E-4,0.8663211605436918,0,0,,0,0,,0.0,0.0,0.0,false,false,true
44012,175214,43507,22,47,1675.086773,390.359264,1492.81,2966.57,1.2556074286301322E-4,0.0010802859309996093,7.603691777916616,0.891183683,7.59958908,7.527522693,67.855,63.118510638,-0.0698031,0.0,0.0,0.0,false,false,true
36734,292705,62497,81,39,2686.549298,573.649234,0,0,2.76729130011445E-4,6.240299534377651E-4,1.2550208335926052,0,0,,0,0,,0.0,0.0,0.0,false,false,true
34369,3018580,420959,0,0,20877.01713,1984.534362,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
44869,312489,111029,0,0,2898.216171,653.223663,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
38270,1548913,89500,0,9,10953.937825,557.463598,0,0,0.0,1.005586592178771E-4,,0,0,,,0,,0.0,0.0,0.0,false,false,true
41334,50992,18562,0,0,467.2567,170.090379,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
40020,73678,11686,0,0,536.672533,66.303717,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
39997,30841,5140,0,0,287.732003,46.481126,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
38510,182632,5723,4,0,1335.738019,39.56986,0,0,2.1901966796618337E-5,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
46536,197966,61037,4,8,1867.743873,592.821002,0,0,2.0205489831587242E-5,1.3106804069662662E-4,5.486753936137097,0,0,,0,0,,0.0,0.0,0.0,false,false,true
43380,381461,77655,37,18,3670.516839,714.414911,0,0,9.699549888455177E-5,2.3179447556499904E-4,1.3897446606351376,0,0,,0,0,,0.0,0.0,0.0,false,false,true
47026,10171,18646,0,4,95.018662,168.083156,0,0,0.0,2.1452322213879653E-4,,0,0,,,0,,0.0,0.0,0.0,false,false,true
39646,509888,210644,0,0,3800.769321,1407.126888,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
46300,234449,1093,2,0,1850.471654,8.457106,0,0,8.530639925954045E-6,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
42873,34373,6143,0,0,241.12225,29.835508,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
47125,1030,10140,0,0,10.28094,92.851694,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
33179,2916632,167974,6088,92,17739.598881,798.829687,1124182.58,23763.67,0.0020873390952303892,5.477038113041304E-4,-0.7376066914304225,63.371364118,29.748105744,-0.53057495,184.655482917,258.30076087,0.398825298,0.0,0.0,0.0,false,false,true
45573,4411318,808485,50106,21363,42605.205665,7327.888302,6208788.83,2545741.54,0.01135851008700801,0.02642349579769569,1.3263170605376469,145.728408843,347.404522979,1.38391763,123.913080869,119.165919581,-0.038310413,0.0,0.0,0.0,false,false,true
34143,21835334,904263,27758,1278,145740.393656,5350.331482,732726.23,29547.27,0.0012712422901339636,0.001413305642274427,0.11175159388812705,5.027612535,5.522512035,0.098436285,26.3969389,23.119929577,-0.124143536,0.0,0.0,0.0,false,false,true
42021,285372,58486,542,297,2543.822088,534.444399,101350,40360.99,0.0018992753318475533,0.005078138357897616,1.6737241687637612,39.841622761,75.51953033,0.895493333,186.992619926,135.895589226,-0.273256938,0.0,0.0,0.0,false,false,true
33596,2247742,657071,56,37,19720.864028,5679.318807,12082.9,18280.57,2.4913891362976712E-5,5.6310505257422714E-5,1.260205137648747,0.612696279,3.218796236,4.253494017,215.766071429,494.069459459,1.28983851,0.0,0.0,0.0,false,false,true
31276,94186712,41295059,74391,61392,571876.117653,262234.101078,53438350.38,48593704.89,7.898247897219302E-4,0.0014866669642002448,0.8822743772370687,93.44392733,185.306581754,0.983077842,718.344294068,791.53154955,0.101883256,0.0,0.0,0.0,false,false,true
38422,20287128,4015649,4106,1493,126473.879395,20165.514934,2672674.49,824919.64,2.0239434581375936E-4,3.717954432770394E-4,0.8369853257618209,21.132225111,40.907442369,0.935784905,650.919262056,552.524876088,-0.151162197,0.0,0.0,0.0,false,false,true
37020,5022902,248247,23465,1029,48213.309979,2296.19854,3553272.31,104587.73,0.004671602193313746,0.004145065197162503,-0.11271015261206341,73.698991244,45.548208562,-0.381969715,151.428608992,101.640165209,-0.328791528,0.0,0.0,0.0,false,false,true
32853,681562,136721,1339,397,3608.570827,544.498227,184594.11,43339.81,0.0019646048341896995,0.0029037236415766416,0.47801918790161246,51.154354133,79.595869832,0.555994034,137.859678865,109.168287154,-0.208120256,0.0,0.0,0.0,false,false,true
38710,4341991,1046667,2346,718,41885.742024,9674.064842,69029524,20832371,5.403051273021984E-4,6.859870426792858E-4,0.2696289707715578,1648.043478863,2153.424784746,0.306655323,29424.349531117,29014.444289694,-0.013930817,0.0,0.0,0.0,false,false,true
39377,1586523,382875,1252,550,15392.114061,3259.695815,118643.53,50446,7.891470845364359E-4,0.0014365001632386549,0.8203199269024606,7.708072428,15.475677138,1.007723368,94.763202875,91.72,-0.032113761,0.0,0.0,0.0,false,false,true
39651,694733,121696,77,24,6678.913312,1118.533062,0,0,1.108339462786423E-4,1.972127267946358E-4,0.7793531081067235,0,0,,0,0,,0.0,0.0,0.0,false,false,true
34664,119199,14456,34,15,1170.79591,124.833104,5594,2647.85,2.8523729225916325E-4,0.0010376314333148866,2.637783212344152,4.777946312,21.211120409,3.439380232,164.529411765,176.523333333,0.072898343,0.0,0.0,0.0,false,false,true
43468,792532,141456,167,99,7489.588962,830.934654,24151.14,17681.11,2.107170436020249E-4,6.998642687478792E-4,2.321346279277211,3.22462823,21.27858059,5.598770175,144.61760479,178.597070707,0.234960785,0.0,0.0,0.0,false,false,true
33753,913877,686462,393,510,5600.076871,3126.042778,39209.78,46477.15,4.300359895259428E-4,7.429398859660112E-4,0.7276225805775074,7.001650317,14.867726804,1.123460346,99.77043257,91.131666667,-0.086586433,0.0,0.0,0.0,false,false,true
33987,129574,38978,85,51,819.206511,186.923642,40635.74,20862.95,6.559958016268696E-4,0.0013084303966339986,0.9945712966288673,49.603780554,111.612152303,1.250073504,478.067529412,409.07745098,-0.144310321,0.0,0.0,0.0,false,false,true
41081,33609,2377,0,0,307.477193,21.650626,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
46374,1663106,716529,37,153,10102.024759,5138.110541,2420,9079.56,2.224752962228505E-5,2.135293895990253E-4,8.597892135634503,0.239555936,1.767100946,6.376569228,65.405405405,59.343529412,-0.092681575,0.0,0.0,0.0,false,false,true
32434,7816364,5014257,1311,1071,37719.580102,21350.550436,220841.22,158717.83,1.6772504453477346E-4,2.1359096671750172E-4,0.2734589954049418,5.854816501,7.433898741,0.26970653,168.452494279,148.195919701,-0.120250963,0.0,0.0,0.0,false,false,true
40175,38676,9562,0,0,266.896399,47.615687,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
38817,78245,175696,0,0,754.613147,1608.011962,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
45504,1110394,520310,199,76,10824.974681,4528.400437,73267.83,19028.75,1.792156657907013E-4,1.4606676788837423E-4,-0.18496651928319885,6.768406593,4.202090841,-0.379160991,368.180050251,250.378289474,-0.319956936,0.0,0.0,0.0,false,false,true
40005,38166,9694,0,0,267.113475,48.08114,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
39932,7902132,4029031,7861,3072,58560.932066,24334.670093,2019176,810075,9.947948224605715E-4,7.624662108581443E-4,-0.233544250891631,34.479915684,33.288924687,-0.034541587,256.859941483,263.696289063,0.026615079,0.0,0.0,0.0,false,false,true
31602,973211,1190412,268,1614,5847.738519,5387.787167,72835,341333.87,2.753770765024234E-4,0.0013558331065211037,3.9235510948899623,12.455242272,63.353257918,4.086473353,271.77238806,211.48319083,-0.221837096,0.0,0.0,0.0,false,false,true
45953,69867,9636,0,0,628.423786,84.418828,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
40033,27748,9957,0,0,228.39654,50.99293,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
39262,1172113,320247,23,7,11253.821445,2843.749093,0,0,1.962268143088593E-5,2.1858128257251434E-5,0.11392157765181521,0,0,,0,0,,0.0,0.0,0.0,false,false,true
34270,6193723,1581952,5482,2761,39354.602113,7702.607619,3030572.81,1507242.66,8.850896302595386E-4,0.0017453121207217411,0.971904382395663,77.006821243,195.67953277,1.541067526,552.822475374,545.904621514,-0.012513699,0.0,0.0,0.0,false,false,true
36230,738976,74479,181,65,5324.139894,372.418958,0,0,2.449335296410168E-4,8.727292256877778E-4,2.563126808187023,0,0,,0,0,,0.0,0.0,0.0,false,false,true
35420,1269924,377647,153,52,8117.945178,1866.53582,0,0,1.2047965075075359E-4,1.376947254976208E-4,0.14288782080287965,0,0,,0,0,,0.0,0.0,0.0,false,false,true
39697,1078197,229360,0,0,10169.227593,2097.278128,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
45151,35822,1792,6,1,359.490131,15.666695,205.1,26.49,1.6749483557590308E-4,5.580357142857143E-4,2.331659226190476,0.570530266,1.690848006,1.963642959,34.183333333,26.49,-0.225060946,0.0,0.0,0.0,false,false,true
38095,6276964,1976901,78,4,45828.58335,11109.298329,3934.51,245.92,1.2426389573048372E-5,2.0233688991001573E-6,-0.8371716187388292,0.085852752,0.022136412,-0.742158388,50.442435897,61.48,0.218815049,0.0,0.0,0.0,false,false,true
39918,31420,11041,0,63,216.169978,51.223979,0,0,0.0,0.005706004890861335,,0,0,,,0,,0.0,0.0,0.0,false,false,true
45554,2413877,395302,18,8,22263.016043,3660.72339,0,0,7.45688367717162E-6,2.0237691688885967E-5,1.7139610278273882,0,0,,0,0,,0.0,0.0,0.0,false,false,true
33060,3106556,10294160,603,2642,28223.707501,91234.65866,254027,1315676,1.9410562693864203E-4,2.566503726384669E-4,0.3222201575825292,9.000483016,14.420791608,0.60222419,421.271973466,497.984859955,0.182098244,0.0,0.0,0.0,false,false,true
40008,34640,4611,0,0,276.294978,28.741446,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
38506,850682,250728,9,0,5664.924011,1470.723933,0,0,1.0579746603313576E-5,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
43479,129640,25820,4,2,1185.022022,230.638881,0,0,3.08546744831842E-5,7.745933384972889E-5,1.5104570100697132,0,0,,0,0,,0.0,0.0,0.0,false,false,true
40124,42647,9490,13,15,402.648732,86.323768,0,0,3.048280066593195E-4,0.0015806111696522655,4.185255734781552,0,0,,0,0,,0.0,0.0,0.0,false,false,true
39890,39348,10683,0,0,265.106322,51.941455,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
30715,1102470,341583,575,224,5186.011986,1292.746703,98659.58,27520.94,5.215561421172459E-4,6.557703398588337E-4,0.257334133189858,19.024171226,21.288733467,0.119036052,171.581878261,122.861339286,-0.283949211,0.0,0.0,0.0,false,false,true
34991,13020965,2685847,2743,217,130066.985229,23897.750593,0,26114,2.1066026980335174E-4,8.07938799194444E-5,-0.6164731014782032,0,1.092738829,,0,120.341013825,,0.0,0.0,0.0,false,false,true
46698,27089,14910,0,0,267.277236,139.28277,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
40801,464920,161713,16,6,3060.987538,890.040694,0,0,3.44145229286759E-5,3.710276848490845E-5,0.07811369525022749,0,0,,0,0,,0.0,0.0,0.0,false,false,true
36202,4902533,801634,5164,1539,46576.721954,7113.23191,25679504.03,2311692.81,0.001053333042327303,0.0019198287497785773,0.8226227343412507,551.33772736,324.984878779,-0.410552076,4972.793189388,1502.07460039,-0.69794147,0.0,0.0,0.0,false,false,true
45001,539442,69103,5,0,5246.209246,671.262986,0,0,9.268837057552063E-6,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
44501,2771324,148904,178,13,26060.425866,1431.270274,0,0,6.42292276182792E-5,8.730457207328211E-5,0.3592654825641375,0,0,,0,0,,0.0,0.0,0.0,false,false,true
38988,1301953,255895,12,8,12391.45813,2268.52528,0,0,9.216922577082276E-6,3.12628226420993E-5,2.3918938106124252,0,0,,0,0,,0.0,0.0,0.0,false,false,true
42273,798163,141546,1728,540,7444.343562,1291.312605,77280,22560,0.002164971315382948,0.0038150142003306347,0.7621546175801508,10.3810362,17.470595356,0.682933671,44.722222222,41.777777778,-0.065838509,0.0,0.0,0.0,false,false,true
45992,192507,41841,0,0,1796.03553,371.686333,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
35513,385329,101986,39,30,2843.573717,638.884028,0,0,1.01212210863963E-4,2.9415802168925145E-4,1.9063491369101944,0,0,,0,0,,0.0,0.0,0.0,false,false,true
38851,28851901,4659275,796716,380388,260661.820461,43185.846633,32118209.61,15741211.76,0.02761398633663688,0.08164102784231453,1.9565100397691304,123.217928706,364.499320663,1.958167894,40.313247895,41.381988286,0.026510898,0.0,0.0,0.0,false,false,true
39454,184477,121264,0,0,1844.856245,1132.987416,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
40129,61337,15424,100,67,562.234083,142.749631,100,67,0.001630337316790844,0.004343879668049793,1.6644054719917016,0.17786186,0.469353227,1.638863818,1,1,0,0.0,0.0,0.0,false,false,true
34029,1290111,131917,911,331,12043.273838,1202.680738,0,0,7.061407894359478E-4,0.0025091534828718056,2.553333160198933,0,0,,0,0,,0.0,0.0,0.0,false,false,true
40532,665248,110800,775,306,6237.76904,1067.409517,98896.63,35066.75,0.0011649790754726056,0.0027617328519855596,1.3706287178292769,15.854487296,32.852199125,1.072107316,127.608554839,114.597222222,-0.101962855,0.0,0.0,0.0,false,false,true
42204,298865,93147,158,24,1677.507837,397.560363,0,0,5.286667893530523E-4,2.5765725144127026E-4,-0.5126282629620554,0,0,,0,0,,0.0,0.0,0.0,false,false,true
40334,1272939,239020,12,3,10712.851637,1682.65942,0,0,9.427003179256822E-6,1.2551250941343821E-5,0.3314147351686052,0,0,,0,0,,0.0,0.0,0.0,false,false,true
38124,274213,51180,0,0,2632.83242,466.16919,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
37201,4541562,199305,2526,40,42458.955463,1810.144335,272503.23,3545.58,5.561963042671221E-4,2.0069742354682522E-4,-0.6391608106578912,6.418038951,1.958727783,-0.694808991,107.879346793,88.6395,-0.17834597,0.0,0.0,0.0,false,false,true
47018,14290,9097,0,0,125.753511,47.757921,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
32153,4110304,1297971,8359,3909,25631.230319,6306.05863,0,0,0.002033669529066463,0.0030116235262575204,0.4808814722419419,0,0,,0,0,,0.0,0.0,0.0,false,false,true
40931,26430,8589,0,0,245.625053,47.503533,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
30736,552655,118302,314,5,4849.939789,691.290941,0,0,5.681663967574708E-4,4.226471234636777E-5,-0.9256120872554717,0,0,,0,0,,0.0,0.0,0.0,false,false,true
35678,361409,483500,8,48,2624.478784,2780.345477,611.1,8410.7,2.2135585998135078E-5,9.927611168562565E-5,3.4849100310237846,0.232846234,3.025055724,11.991645482,76.3875,175.222916667,1.293868979,0.0,0.0,0.0,false,false,true
44513,931368,541160,153,187,8919.453462,4861.310443,46064,56700,1.6427448656170277E-4,3.4555399512159067E-4,1.1035159041072267,5.164441991,11.663521732,1.258428259,301.071895425,303.20855615,0.007096845,0.0,0.0,0.0,false,false,true
31249,908441,149199,34,0,8645.533814,1375.970554,0,0,3.742675638814188E-5,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
38070,24166,4346,1,0,231.660929,37.622039,0,0,4.138045187453447E-5,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
45523,300232,11784,401,16,2900.30428,109.401117,0,0,0.0013356337765461376,0.0013577732518669382,0.016576007367866685,0,0,,0,0,,0.0,0.0,0.0,false,false,true
44111,42091,4810,0,0,407.95435,43.900384,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
38795,307214,51369,23,14,2889.984604,471.497717,3910.63,1796.5,7.486637978737948E-5,2.725379119702544E-4,2.6403244386099884,1.353166378,3.810198725,1.815765147,170.027391304,128.321428571,-0.24528967,0.0,0.0,0.0,false,false,true
41134,118875,17596,0,0,1128.797569,155.331209,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
37458,116371,13974,0,0,1089.101732,118.703301,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
33065,857152,270356,947,1821,6125.439309,1342.260414,40864.27,107094.94,0.0011048215485701485,0.006735563479264377,5.096517114443949,6.671239064,79.787006219,10.959848156,43.151288279,58.811059857,0.362903918,0.0,0.0,0.0,false,false,true
46867,160334,109229,6,28,1157.836712,506.112668,0,0,3.7421881821697205E-5,2.563421801902425E-4,5.850061186437057,0,0,,0,0,,0.0,0.0,0.0,false,false,true
30857,4414540,7284266,16504,43614,25326.014275,38068.716983,13640488.88,37350115.55,0.0037385548664186983,0.005987425500386724,0.6015347411825742,538.59595639,981.123571007,0.821631892,826.495933107,856.37904228,0.03615639,0.0,0.0,0.0,false,false,true
40060,31091,5226,0,0,289.404629,46.967518,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
40003,34608,10055,0,0,264.338019,48.037533,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
34496,767366,562524,268,713,5639.419313,5412.796005,16075.46,42199.77,3.4924664371369075E-4,0.0012675014754926011,2.6292445419509525,2.850552354,7.796297877,1.735013046,59.983059701,59.186213184,-0.013284526,0.0,0.0,0.0,false,false,true
39973,37058,9519,0,0,268.899871,47.973684,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
37056,22359326,6216553,18401,5104,184428.284781,59301.793794,92125.58,24590.12,8.229675617234617E-4,8.210337786873208E-4,-0.002349768236418859,0.4995198,0.414660644,-0.169881466,5.006552905,4.81781348,-0.037698478,0.0,0.0,0.0,false,false,true
44423,1165234,735486,15,26,8822.506218,6428.813977,1097.8,8037.2,1.2872950840775329E-5,3.5350774861792065E-5,1.7461283196870276,0.124431763,1.250183942,9.047144811,73.186666667,309.123076923,3.22376221,0.0,0.0,0.0,false,false,true
44127,148694,39888,6,7,1432.076791,373.151913,0,0,4.0351325541044026E-5,1.7549137585238668E-4,3.34908577349913,0,0,,0,0,,0.0,0.0,0.0,false,false,true
33572,4450306,5856925,1218,960,27083.745328,36041.968315,322850.68,288346.68,2.736890452027344E-4,1.6390853562236156E-4,-0.4011140069528659,11.920459157,8.000303354,-0.328859463,265.066239737,300.361125,0.133154963,0.0,0.0,0.0,false,false,true
40850,1450647,182442,401,497,14072.95494,1676.189523,250303.6,308962.63,2.764283798884222E-4,0.0027241534295831004,8.854825436819041,17.786143782,184.324401126,9.363370688,624.198503741,621.655191147,-0.004074525,0.0,0.0,0.0,false,false,true
40587,178308,371101,20,168,1697.478648,3348.952224,3869,29975.88,1.1216546649617515E-4,4.527069450095796E-4,3.0360634975384064,2.279262838,8.95082342,2.927069433,193.45,178.427857143,-0.077653879,0.0,0.0,0.0,false,false,true
37795,168947,31318,0,41,1616.315958,213.634814,0,0,0.0,0.0013091512867999234,,0,0,,,0,,0.0,0.0,0.0,false,false,true
45726,53366,72364,0,1,507.519189,652.389766,0,0,0.0,1.381902603504505E-5,,0,0,,,0,,0.0,0.0,0.0,false,false,true
37518,1267625,131464,84,24,11593.132894,1197.35594,0,0,6.626565427472636E-5,1.82559483965192E-4,1.7549638793021014,0,0,,0,0,,0.0,0.0,0.0,false,false,true
46558,25502,39738,0,1,236.030451,367.871575,0,0,0.0,2.516482963410338E-5,,0,0,,,0,,0.0,0.0,0.0,false,false,true
43364,58928,10263,0,0,573.094081,93.333516,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
36427,2221658,1108794,28404,14396,15736.114027,7731.039259,0,0,0.012785046123210683,0.01298347574030884,0.015520445932370786,0,0,,0,0,,0.0,0.0,0.0,false,false,true
37626,1078479,52215,495,5,9999.703827,462.652218,0,0,4.589797297861154E-4,9.575792396820837E-5,-0.7913678584175567,0,0,,0,0,,0.0,0.0,0.0,false,false,true
40014,31060,7403,0,0,289.231803,66.405969,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
44933,30979,9366,103,14,309.898016,93.067364,0,0,0.0033248329513541433,0.0014947683109118087,-0.5504230339443017,0,0,,0,0,,0.0,0.0,0.0,false,false,true
43431,104693,14471,20,6,920.788735,126.797587,3784.45,937.22,1.9103473966740851E-4,4.14622348144565E-4,1.1704028747149473,4.110009013,7.39146558,0.798406173,189.2225,156.203333333,-0.174499157,0.0,0.0,0.0,false,false,true
38781,1754471,1038506,103,479,15888.487709,9605.135508,15909.3,65904.52,5.870715446422312E-5,4.6123951137499444E-4,6.856615017102891,1.001309898,6.861383678,5.852407723,154.459223301,137.587724426,-0.109229469,0.0,0.0,0.0,false,false,true
42202,149083,20172,27,5,1422.305352,187.431091,0,0,1.8110716849003574E-4,2.4786833234186E-4,0.3686279477970933,0,0,,0,0,,0.0,0.0,0.0,false,false,true
38588,24219755,13944439,2300,1479,228629.867764,125562.576634,193132.13,89732.03,9.496380124406709E-5,1.0606378643127917E-4,0.11688648771213295,0.844737094,0.714639922,-0.154009067,83.970491304,60.670743746,-0.277475423,0.0,0.0,0.0,false,false,true
40202,464635,74360,67,17,4259.591082,678.031689,0,0,1.441992101326848E-4,2.28617536309844E-4,0.5854284922884234,0,0,,0,0,,0.0,0.0,0.0,false,false,true
34036,564166,33397,260,22,5608.299428,301.896492,21804.63,2204.31,4.608572654147893E-4,6.587418031559721E-4,0.42938356968958513,3.88792187,7.301542278,0.878006432,83.863961538,100.195909091,0.194743335,0.0,0.0,0.0,false,false,true
42760,151429,2520,4,0,1113.135519,16.273582,0,0,2.6415019580133264E-5,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
39009,3425937,625470,198,91,31924.002185,5788.284237,159487.85,51788.8,5.779440777807648E-5,1.4549059107551123E-4,1.517381813724564,4.995860139,8.947176379,0.790918106,805.494191919,569.107692308,-0.293467665,0.0,0.0,0.0,false,false,true
36062,167635,11184,38,0,1582.64604,104.500871,0,0,2.2668297193306888E-4,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
38484,1296478,290645,11,1,9006.455057,1679.438674,0,0,8.484524997724605E-6,3.440623440967503E-6,-0.5944824911364849,0,0,,0,0,,0.0,0.0,0.0,false,false,true
