week_start,n_advertisers,n_campaigns,pct_adv_mm,pct_adv_3p,pct_adv_crm,pct_adv_pp,pct_adv_keywords,pct_camp_mm,pct_camp_3p,pct_camp_crm,pct_camp_pp,pct_camp_keywords,pct_camp_retargeting,pct_camp_prospecting,pct_camp_funnel_1,pct_camp_funnel_ge2
2025-11-03,3433,83682,0.9927177395863676,0.562481794348966,0.25196621031168076,0.12292455578211477,0.7011360326245266,0.9176286417628642,0.09208670920867092,0.07236920723692072,0.010288951028895103,0.09215840921584093,0.2532444253244425,0.5681867068186707,0.24732917473291746,0.7388685738868573
2025-11-10,3465,83660,0.9922077922077922,0.5639249639249639,0.2528138528138528,0.12813852813852813,0.701010101010101,0.8940234281616065,0.09313889552952427,0.07296198900310781,0.012933301458283529,0.0956729619890031,0.2543628974420273,0.5632321300502032,0.250561797752809,0.735632321300502
2025-11-17,3515,84094,0.9886201991465149,0.566145092460882,0.25263157894736843,0.13940256045519203,0.7041251778093883,0.8925488144219563,0.09397816728898613,0.07363188812519324,0.014245962851095202,0.09721264299474398,0.25402525744999643,0.5628820129854687,0.25218208195590647,0.7340832877494232
2025-11-24,3543,84331,0.9864521591871296,0.5659046006209427,0.25345752187411796,0.1425345752187412,0.7044877222692634,0.8912143814255731,0.09418837675350701,0.07393485195242556,0.014561667714126477,0.09765092314807129,0.25371452965101804,0.5630432462558252,0.25342993679667025,0.7328740320878443
2025-12-01,3564,84535,0.9856902356902357,0.5662177328843996,0.25392817059483724,0.1495510662177329,0.7070707070707071,0.8907553084521205,0.09468267581475129,0.07430058555627847,0.015472881055184243,0.09853906665878039,0.2535991009640977,0.5625125687585024,0.2540249600757083,0.7323120600934524
2025-12-08,3609,84846,0.9817123857024106,0.5646993627043503,0.2538099196453311,0.15350512607370462,0.7057356608478803,0.8896117672017537,0.09526671852532824,0.07449968177639488,0.01602904085048205,0.09926219267849987,0.2533059896754119,0.5621243193550668,0.2549324658793579,0.7314546354571813
2025-12-15,3640,85365,0.9802197802197802,0.5651098901098901,0.25274725274725274,0.15604395604395604,0.7060439560439561,0.8885843144145728,0.09599953142388566,0.07450360217887893,0.016540736835939786,0.09990042757570433,0.2541791132197036,0.5606630352017806,0.25583084402272593,0.730639020675921
2025-12-22,3658,85526,0.9792236194641881,0.5645161290322581,0.2531437944231821,0.15664297430289775,0.7074904319300164,0.8879054322662114,0.09623973996211678,0.07463227556532516,0.016661599981292238,0.10040221686972382,0.25405139957439843,0.560496223370671,0.25640156209807546,0.7300937726539298
2025-12-29,3676,85715,0.9779651795429815,0.5658324265505985,0.2532644178454842,0.15941240478781285,0.7078346028291621,0.8872076066032784,0.09675086040949658,0.07474771043574636,0.016928192265064458,0.10082249314589045,0.25386455112874057,0.5603103307472438,0.2570261914484046,0.7294989208423263
2026-01-05,3711,86070,0.9765561843168957,0.5653462678523309,0.2516841821611425,0.1676098086769065,0.7076259768256534,0.886336702683862,0.09718833507610085,0.07521784593935169,0.018055071453468106,0.10155687231323342,0.25402579295921923,0.5595445567561287,0.2579295921924015,0.7286510979435343
2026-01-12,3746,86505,0.9754404698344902,0.5643352909770422,0.25120128136679126,0.17004805125467165,0.7079551521623064,0.8852667475868446,0.0982024160453153,0.0755563262239177,0.018519160742153633,0.10265302583665684,0.25406623894572566,0.5589734697416334,0.25926825039015083,0.7273799202358245
2026-01-19,3768,86741,0.9758492569002123,0.5639596602972399,0.25185774946921446,0.1735668789808917,0.7093949044585988,0.8846566214362297,0.09840790399003932,0.07573119977865139,0.018895332080561673,0.10308850485929376,0.2541358757680912,0.5584902180053262,0.25990016255288734,0.7267843349742337
2026-01-26,3797,87488,0.9739267843033974,0.5620226494601,0.2507242559915723,0.1777719252041085,0.7116144324466684,0.8821209765910754,0.09795629114850037,0.07783924652523774,0.019454096561814193,0.1056716349670812,0.2531318580833943,0.5574478785662034,0.2617044623262619,0.725093727139722
2026-02-02,3832,87758,0.9731210855949896,0.5636743215031316,0.2502609603340292,0.18293319415448853,0.7116388308977035,0.8814808906310536,0.09836140294901889,0.07862531051300166,0.019895622051550856,0.10613277422001413,0.25331023952232273,0.5568609129651998,0.2624376125253538,0.724401194193122
2026-02-09,3853,88085,0.9724889696340514,0.5637165844796262,0.24967557747209967,0.18531014793667272,0.7116532572021801,0.8808991315206902,0.09859794516660045,0.07877618209683829,0.020116932508372595,0.10671510472838736,0.25364136913208835,0.5561786910370665,0.2633024919112221,0.7235851734120452
2026-02-16,3882,88347,0.970118495620814,0.5646573930963421,0.2485832045337455,0.18804739824832561,0.7117465224111282,0.8800638391795986,0.09917710844737229,0.07876894518206617,0.020351568247931454,0.10733810995279976,0.2538852479427711,0.5557404326123128,0.26409498907716167,0.7228315619092895
2026-02-23,3918,88662,0.9678407350689127,0.5648289943848902,0.2478305257784584,0.1919346605410924,0.7146503318019398,0.8791928898513456,0.09972705330355733,0.07904175407728227,0.02092215379756829,0.10803952087703864,0.25404344589564865,0.5552209514786492,0.26495003496424624,0.7220229636146264
2026-03-02,3962,89157,0.9641595153962645,0.563351842503786,0.24709742554265524,0.1966178697627461,0.7180716809692075,0.8777886200746997,0.10016039121998273,0.07913007391455522,0.021950043182251532,0.10949224401897775,0.2532386688650358,0.5544825420325942,0.266069966463654,0.7209753580762026
2026-03-09,3990,89409,0.9624060150375939,0.5639097744360902,0.24736842105263157,0.1974937343358396,0.7197994987468672,0.8771712020042725,0.10052679260477133,0.07935442740663691,0.022033576038206444,0.10998892728919907,0.2531512487557181,0.5540941068572515,0.2667516692950374,0.7203301681038822
2026-03-16,4026,89719,0.9587680079483358,0.5648286140089419,0.2466467958271237,0.20144063586686536,0.7218082463984103,0.8761689274289727,0.10102653841438268,0.07942576265896856,0.0224924486452145,0.11050056286851169,0.2529898906586119,0.5538514695883815,0.2675910342290931,0.719535438424414
2026-03-23,4055,90075,0.955363748458693,0.5662145499383477,0.24734895191122072,0.20517879161528976,0.7215782983970407,0.8750929780738274,0.102014987510408,0.07980016652789342,0.023003053011379407,0.11131834582292534,0.25318900915903414,0.5533721898417985,0.2686872051068554,0.7184901470996392
2026-03-30,4088,90634,0.9540117416829745,0.5670254403131115,0.2473091976516634,0.2071917808219178,0.7221135029354208,0.8738111525476091,0.10294150098197144,0.07999205596133901,0.02329148001853609,0.11177924399232077,0.2536134342520467,0.5522541209700554,0.2700090473773639,0.7172473906039676
2026-04-06,4106,90951,0.9522649780808573,0.5681928884559182,0.24719922065270336,0.2077447637603507,0.7213833414515344,0.872964563336302,0.1035282734659322,0.07991116095479983,0.02336422909038933,0.11201636045782894,0.2535211267605634,0.5519015733746743,0.27094809292915967,0.7163527613770052
2026-04-13,4109,91089,0.9527865660744707,0.5689948892674617,0.24726210756875153,0.20856656120710634,0.7211000243368216,0.8726520216491563,0.10383251545192065,0.07996574778513323,0.023537419446914554,0.11217600368870007,0.2535981293021111,0.5516802248350514,0.2713499983532589,0.7159700951816356
2026-04-20,4109,91168,0.9527865660744707,0.5694816256996836,0.24799221221708445,0.20880992942321733,0.7218301289851545,0.8725320287820287,0.10390707265707266,0.08010486135486135,0.023637679887679886,0.11225429975429975,0.25375131625131625,0.551487363987364,0.2715536153036153,0.7157774657774658
